,outDegree,indegreeAveGene,indegreeVarGene,indispenAveGene,indispenVarGene,numTissueAve,numTissueVar,closeAveGene,closeVarGene,degreeAveGene,degreeVarGene,pgrkAveGene,pgrkVarGene,egAveGene,egVarGene,SG1_outDegree,SG1_indegreeAveGene,SG1_indegreeVarGene,SG8_outDegree,SG8_indegreeAveGene,SG8_indegreeVarGene,SG19_outDegree,SG19_indegreeAveGene,SG19_indegreeVarGene,SG29_outDegree,SG29_indegreeAveGene,SG29_indegreeVarGene,SG32_outDegree,SG32_indegreeAveGene,SG32_indegreeVarGene,SG36_outDegree,SG36_indegreeAveGene,SG36_indegreeVarGene,SG37_outDegree,SG37_indegreeAveGene,SG37_indegreeVarGene,SG38_outDegree,SG38_indegreeAveGene,SG38_indegreeVarGene,SG47_outDegree,SG47_indegreeAveGene,SG47_indegreeVarGene,SG50_outDegree,SG50_indegreeAveGene,SG50_indegreeVarGene,SG53_outDegree,SG53_indegreeAveGene,SG53_indegreeVarGene,SG57_outDegree,SG57_indegreeAveGene,SG57_indegreeVarGene,SG65_outDegree,SG65_indegreeAveGene,SG65_indegreeVarGene,SG68_outDegree,SG68_indegreeAveGene,SG68_indegreeVarGene,SG72_outDegree,SG72_indegreeAveGene,SG72_indegreeVarGene,conservation,numTissue,delState
chr19-51119400-51119800,3,55.0,60.66666666666666,0.4001443959802055,0.0412959901026505,1.0,0.0,0.0330918772451926,0.0021602994672141,0.0002099068491222,6.856618818836992e-10,1.729603771230721e-05,1.7691128887212348e-11,1.0694344515567104e-05,2.287380092352804e-10,0.0,0.0,0.0,3.0,46.33333333333334,57.55555555555557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08718,0,Deleted
chr2-242506400-242507000,2,47.0,16.0,0.834873570380803,0.0262943900696789,1.0,0.0,0.061064508745149,0.0035585200641337,0.0002394446392681,1.567622125113135e-09,4.845488704185083e-05,7.217362854728121e-10,6.468128308352208e-05,4.18366838133072e-09,0.0,0.0,0.0,2.0,30.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08143,1,Deleted
chr1-226197800-226199200,7,42.285714285714285,19.346938775510207,0.4765486527869495,0.1162364637090252,1.2857142857142858,0.2040816326530612,0.01639824546563,0.0007802705993842,0.0001939259170675,6.056626219697599e-09,2.037081434096872e-05,2.439859648052327e-10,2.2366434682923496e-08,3.001544052003522e-15,5.0,15.6,15.44,4.0,23.5,42.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0312320999999999,1,Deleted
chr11-65574400-65575200,17,29.117647058823533,25.98615916955017,0.8034958386801009,0.0662628302845175,1.8823529411764703,0.9273356401384084,0.0434438679206971,0.0014664661257343,0.0002661728273476,3.286391514796727e-08,2.99834079058513e-05,1.857866786461571e-09,3.856718689037477e-06,1.2538802247997202e-10,10.0,16.4,20.64,5.0,17.4,3.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,8.133333333333333,0.782222222222222,0.0,0.0,0.0,0.0954712,3,Deleted
chr8-103995200-103996400,5,42.0,20.0,0.4590375999881052,0.1026362101874864,1.6,0.24,0.0004186181996638,2.731576378402507e-07,0.0001651602393692,3.7196367159147026e-10,1.916138801231243e-05,1.4833747489237712e-11,8.770297541030576e-29,3.0767247370479287e-56,0.0,0.0,0.0,3.0,19.33333333333333,9.555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,5.0,18.4,13.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.161468,1,Deleted
chr20-6027000-6027200,1,41.0,0.0,0.4333352053752461,0.0,1.0,0.0,0.000154602050551,0.0,0.0001583728322718,0.0,2.160052555246728e-05,0.0,2.9785607300902584e-37,0.0,0.0,0.0,0.0,1.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01407,0,Deleted
chr1-10641200-10641400,1,40.0,0.0,0.53917561279198,0.0,1.0,0.0,0.0001508312688303,0.0,0.0001696851774341,0.0,1.4958914035751445e-05,0.0,2.905955070970247e-37,0.0,0.0,0.0,0.0,1.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.068,0,Deleted
chr11-77255000-77255600,2,39.5,20.25,0.5036609006723373,0.2450628013853489,1.0,0.0,0.0499271590219045,0.0024761814667476,0.0004336398978872,6.967209444947266e-08,7.955509902993016e-05,2.63706765593248e-09,1.0543289063439443e-06,1.1116094427524174e-12,2.0,24.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0878299999999999,1,Deleted
chr7-39255400-39256600,1,58.0,0.0,0.206836226236473,0.0,1.0,0.0,0.0002187053398039,0.0,0.0002187053398039,0.0,4.470666169212837e-05,0.0,4.212856935130637e-37,0.0,0.0,0.0,0.0,1.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0354075,0,Deleted
chr2-208352000-208354200,3,35.333333333333336,0.8888888888888891,0.708147815065992,0.0828411551597707,1.3333333333333333,0.2222222222222222,0.0041483061168075,3.2201243003228785e-05,0.0002199622670442,1.3558410761119598e-08,2.1433918646967764e-05,9.631103253790683e-12,2.1835855565503002e-20,9.536091765550167e-40,1.0,5.0,0.0,3.0,23.66666666666667,9.555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0268182,1,Deleted
chr9-2147800-2148400,1,39.0,0.0,0.93103073922815,0.0,1.0,0.0,0.1319252900309788,0.0,0.0005165970957439,0.0,0.0002221161781645,0.0,0.0002430687690908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0155183,1,Deleted
chr3-190811000-190813000,2,36.0,9.0,0.432979311065621,0.0,1.0,0.0,0.0001357481419473,1.2796915307046007e-10,0.000139518923668,5.6875179142426695e-11,2.528222253022664e-05,8.213387739077737e-12,2.6155324344901766e-37,4.744423562627035e-76,0.0,0.0,0.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036329,1,Deleted
chr11-51579000-51579200,1,2.0,0.0,0.936151353338668,0.0,1.0,0.0,7.541563441517061e-06,0.0,7.541563441517061e-06,0.0,3.734893842433982e-06,0.0,1.4694002440956206e-38,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Deleted
chrX-6929200-6929400,1,61.0,0.0,0.11437135981131,0.0,1.0,0.0,0.0002300176849662,0.0,0.0002300176849662,0.0,6.360037847255741e-05,0.0,4.430673912490711e-37,0.0,0.0,0.0,0.0,1.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00447,0,Deleted
chr21-15460800-15461000,1,34.0,0.0,0.124228369691562,0.0,1.0,0.0,0.0001282065785057,0.0,0.0001282065785057,0.0,2.341407974744264e-05,0.0,2.4703211162501406e-37,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0858299999999999,1,Deleted
chr14-100667600-100668400,2,32.5,2.25,0.4334563373699769,0.101815222903615,2.0,0.0,0.0002043698679173,7.651986644089607e-09,0.0001338627510869,2.8793059440853486e-10,1.7944744624817826e-05,1.2387483287496551e-11,7.536640287274941e-36,5.345642188065036e-71,0.0,0.0,0.0,2.0,19.5,20.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.5,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.115499,1,Deleted
chr14-106342200-106343600,1,53.0,0.0,0.11437135981131,0.0,1.0,0.0,0.0001998514312002,0.0,0.0001998514312002,0.0,6.678471276139377e-05,0.0,3.849828639530531e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020885,1,Deleted
chr7-148616800-148617000,2,66.5,72.25,0.9126837400631728,0.0028285414302807,1.0,0.0,0.0570156247959187,0.0002176256795936,0.0003657658269135,3.199228826761497e-09,4.97654011825965e-05,8.939690862186827e-12,1.4939609586072546e-08,2.2319178876852616e-16,0.0,0.0,0.0,2.0,46.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02553,0,Deleted
chr22-23049800-23050200,1,44.0,0.0,0.11437135981131,0.0,1.0,0.0,0.0001659143957133,0.0,0.0001659143957133,0.0,1.9635336391356835e-05,0.0,3.196377707450348e-37,0.0,0.0,0.0,0.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00482,1,Deleted
chr6-114679400-114680000,1,78.0,0.0,0.16065346182091,0.0,1.0,0.0,0.0002941209742191,0.0,0.0002941209742191,0.0,9.67174550764554e-05,0.0,5.664970117531108e-37,0.0,0.0,0.0,0.0,1.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04801,0,Deleted
chr3-53035200-53035800,1,42.0,0.0,0.963664302780854,0.0,1.0,0.0,0.1194441988651412,0.0,0.0005467633495099,0.0,0.0001590972573969,0.0,0.0002144700281469,0.0,0.0,0.0,0.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.126663,0,Deleted
chr15-44996200-44996400,5,40.6,35.44000000000001,0.4350687816742564,0.0349153039101112,1.0,0.0,0.0507937706041616,0.0027840073003926,0.0001802433662522,1.2592164662133263e-09,4.623145256729984e-05,1.9867927333503163e-09,0.0004183858629144,6.802397295295139e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,18.8,14.16,0.0,0.0,0.0,0.5377,1,Deleted
chr14-100672600-100673000,3,28.66666666666667,16.88888888888889,0.635275553665242,0.1263632469131327,1.3333333333333333,0.2222222222222222,0.0638561666908624,0.0081045484261109,0.0006536021649314,5.524222955460408e-07,0.0012386626526621,2.990440470028397e-06,0.044412343127028,0.0039449124440657,3.0,13.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0742275,2,Deleted
chr17-8713600-8714400,1,47.0,0.0,0.0696635418597211,0.0,1.0,0.0,0.0001772267408756,0.0,0.0001772267408756,0.0,2.381742875736192e-05,0.0,3.4141946848104127e-37,0.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.134366,1,Deleted
chr7-133797600-133798200,1,30.0,0.0,0.1096510313458119,0.0,3.0,0.0,0.0001131234516227,0.0,0.0001131234516227,0.0,3.525980330191386e-05,0.0,2.1798984797700616e-37,0.0,0.0,0.0,0.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0986033,2,Deleted
chr13-48783600-48785200,6,29.83333333333333,29.13888888888889,0.6879510429225419,0.0930795295768148,3.0,2.6666666666666665,0.0508548659054157,0.0018719637872058,0.0002161914853234,2.2065989641174252e-08,6.418458861815898e-05,3.232570347408297e-09,5.368588503591871e-06,7.207272347370327e-11,2.0,11.5,2.25,5.0,16.4,9.44,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.333333333333334,1.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.333333333333332,2.888888888888889,0.0,0.0,0.0,0.0715163,5,Deleted
chr1-25178200-25180400,2,35.5,2.25,0.5623280018759995,0.1098364139080016,3.0,1.0,0.0432293656516554,0.0018567348910414,0.0001715705682945,7.99807206690375e-10,2.786415887808905e-05,6.238248355046908e-11,1.8950493560906386e-07,3.5912120620195444e-14,1.0,16.0,0.0,2.0,20.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.5,12.25,0.0551195,3,Deleted
chr7-33178400-33178600,1,42.0,0.0,0.204211473943031,0.0,1.0,0.0,0.0001583728322718,0.0,0.0001583728322718,0.0,2.477272904401281e-05,0.0,3.051166389210284e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15597,1,Deleted
chr8-75365800-75366200,1,33.0,0.0,0.11437135981131,0.0,1.0,0.0,0.000124435796785,0.0,0.000124435796785,0.0,3.971787130628476e-05,0.0,2.3977154571301225e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0760925,1,Deleted
chr9-71738400-71738600,2,47.0,4.0,0.9428188837433956,0.0003630245735209,1.0,0.0,0.1166114603669842,0.0001683949825557,0.000537336395208,7.473754009184504e-08,0.0001678226576267,3.449399172900023e-09,0.0005478205521992,2.861438102123365e-07,0.0,0.0,0.0,2.0,34.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0283,0,Deleted
chr1-40582400-40582800,1,28.0,0.0,0.965077312563914,0.0,1.0,0.0,0.0798429983820867,0.0,0.000139518923668,0.0,2.570471671538035e-05,0.0,1.0577944562302297e-07,0.0,0.0,0.0,0.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.233423,0,Deleted
chr9-2513600-2514800,2,42.0,0.0,0.6599944292182545,0.000905060135657,1.0,0.0,0.0788799845046273,0.006151165785861,0.0001809975225964,1.2796915307046007e-10,0.0001162176028172,4.893929855606231e-09,0.008653814544133,7.488850616424811e-05,1.0,16.0,0.0,1.0,23.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.224107,1,Deleted
chr11-104927000-104929200,3,42.66666666666666,2.888888888888889,0.5610310625362863,0.0757851336886333,1.3333333333333333,0.2222222222222222,0.0008652370004081,1.0046542445550068e-06,0.0001998514312002,2.843758957121333e-09,2.5033442403352835e-05,3.513355775591837e-11,3.283876065688408e-25,2.1567684029562743e-49,0.0,0.0,0.0,2.0,23.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0135255,1,Deleted
chr12-56033600-56033800,11,27.0,38.72727272727273,0.4235367455062206,0.1307038381793309,1.0,0.0,0.0036466751298082,0.0001143035312398,0.0001151802416522,1.5081323328799663e-09,5.473653414311867e-06,1.7091330956053586e-12,3.4040560853593284e-14,1.1587597832271852e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,8.909090909090908,6.082644628099174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.181575,1,Deleted
chr14-106237200-106239200,2,52.0,1.0,0.5543912166824201,0.1936174744408721,1.0,0.0,0.0031253938236771,8.55879829017967e-06,0.0002451008118493,2.04750644912736e-09,4.4379253208925855e-05,5.020046177572759e-10,7.5256530038692275e-22,5.663545313464587e-43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,41.5,56.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026865,1,Deleted
chr19-4617600-4617800,4,38.0,6.0,0.3392441253520472,0.089614210199943,1.0,0.0,0.0001432897053888,8.531276871364004e-11,0.000144232400819,7.375999795033459e-11,8.323152779478899e-06,4.0367610195010533e-13,2.760743752730206e-37,3.1629490417514784e-76,0.0,0.0,0.0,4.0,19.75,12.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06104,0,Deleted
chr8-24984000-24984600,1,37.0,0.0,0.376101356563937,0.0,1.0,0.0,0.000139518923668,0.0,0.0001432897053888,0.0,3.589667015968114e-05,0.0,2.6881380936101865e-37,0.0,0.0,0.0,0.0,1.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0140233,0,Deleted
chr11-85892400-85892600,3,43.0,24.66666666666667,0.7918170807979489,0.0380261111771531,1.6666666666666667,0.2222222222222222,0.0243529180582063,0.0003224880505421,0.0002174484125637,1.9558742160645612e-09,3.028332104583809e-05,7.462232033314746e-12,8.452619824113093e-14,1.4201076388359734e-26,0.0,0.0,0.0,3.0,30.0,28.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.065975,1,Deleted
chrX-56668800-56670400,1,20.0,0.0,0.7412426629586241,0.0,1.0,0.0,0.1583112748124587,0.0,0.0001131234516227,0.0,0.000212725560249,0.0,0.0262898394426806,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Deleted
chr22-20953200-20953800,1,27.0,0.0,0.226215196258831,0.0,1.0,0.0,0.0001018111064604,0.0,0.0001055818881812,0.0,1.2132438266993845e-05,0.0,1.962081502410004e-37,0.0,1.0,14.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.082175,1,Deleted
chr2-109692000-109692800,3,36.333333333333336,70.22222222222221,0.3259745506534816,0.1555192019058015,1.3333333333333333,0.2222222222222222,0.0078541052070893,0.0001192634648862,0.0001407758509083,1.1027465289281607e-09,3.191215329594779e-05,1.2131895500536786e-10,3.256725474693113e-18,2.1212521635030168e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,32.666666666666664,0.0,0.0,0.0,0.298631,2,Deleted
chr3-192305400-192305600,1,45.0,0.0,0.7311969523931159,0.0,1.0,0.0,0.0001696851774341,0.0,0.0001809975225964,0.0,5.2773641890513816e-05,0.0,3.2689833665703717e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01312,1,Deleted
